


Per-Stroke Data:

Interval,Distance (GPS),Distance (IMP),Elapsed Time,Split (GPS),Speed (GPS),Split (IMP),Speed (IMP),Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Heart Rate,Power,Catch,Slip,Finish,Wash,Force Avg,Work,Force Max,Max Force Angle,GPS Lat.,GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,7.0,7.9,00:00:02.2,00:02:36.7,3.19,00:02:17.0,3.65,20.5,1,7.0,7.9,120,---,---,---,---,---,---,---,---,---,46.9658603,7.3821256
1,16.3,18.7,00:00:05.2,00:02:38.7,3.15,00:02:18.5,3.61,20.0,2,9.3,10.8,123,---,---,---,---,---,---,---,---,---,46.9658921,7.3822389
1,25.5,29.1,00:00:08.2,00:02:41.3,3.10,00:02:22.0,3.52,20.5,3,9.2,10.5,125,---,---,---,---,---,---,---,---,---,46.9659234,7.3823514
1,34.6,39.4,00:00:11.0,00:02:42.9,3.07,00:02:19.3,3.59,20.5,4,9.1,10.3,128,---,---,---,---,---,---,---,---,---,46.9659561,7.3824606
1,44.3,51.0,00:00:14.2,00:02:42.3,3.08,00:02:16.2,3.67,20.0,5,9.7,11.6,128,---,---,---,---,---,---,---,---,---,46.9659864,7.3825806
1,53.0,61.1,00:00:17.0,00:02:43.4,3.06,00:02:18.9,3.60,20.5,6,8.7,10.1,130,---,---,---,---,---,---,---,---,---,46.9660144,7.3826870
1,61.9,71.8,00:00:20.0,00:02:46.7,3.00,00:02:18.9,3.60,20.5,7,9.0,10.7,134,---,---,---,---,---,---,---,---,---,46.9660399,7.3827992
1,71.1,82.5,00:00:23.0,00:02:46.1,3.01,00:02:20.8,3.55,20.0,8,9.1,10.7,134,---,---,---,---,---,---,---,---,---,46.9660656,7.3829136
1,79.8,92.6,00:00:25.8,00:02:45.0,3.03,00:02:20.1,3.57,20.5,9,8.7,10.1,133,---,---,---,---,---,---,---,---,---,46.9660881,7.3830231
1,88.9,103.4,00:00:28.8,00:02:45.0,3.03,00:02:20.4,3.56,20.0,10,9.1,10.8,135,---,---,---,---,---,---,---,---,---,46.9661116,7.3831382
1,97.9,114.2,00:00:31.8,00:02:45.0,3.03,00:02:18.5,3.61,20.0,11,9.0,10.8,136,---,---,---,---,---,---,---,---,---,46.9661324,7.3832521
1,106.9,124.9,00:00:34.8,00:02:45.0,3.03,00:02:18.9,3.60,20.5,12,9.1,10.7,136,---,---,---,---,---,---,---,---,---,46.9661569,7.3833660
1,115.6,135.0,00:00:37.6,00:02:44.5,3.04,00:02:20.8,3.55,21.0,13,8.6,10.0,137,---,---,---,---,---,---,---,---,---,46.9661795,7.3834746
1,124.3,145.1,00:00:40.5,00:02:42.9,3.07,00:02:20.4,3.56,20.0,14,8.7,10.2,138,---,---,---,---,---,---,---,---,---,46.9662005,7.3835849
1,132.9,155.4,00:00:43.4,00:02:42.3,3.08,00:02:21.6,3.53,21.0,15,8.6,10.3,138,---,---,---,---,---,---,---,---,---,46.9662196,7.3836951
1,141.4,165.6,00:00:46.3,00:02:42.9,3.07,00:02:21.2,3.54,21.0,16,8.5,10.2,138,---,---,---,---,---,---,---,---,---,46.9662394,7.3838028
1,150.6,176.3,00:00:49.3,00:02:41.3,3.10,00:02:20.4,3.56,21.0,17,9.2,10.7,138,---,---,---,---,---,---,---,---,---,46.9662628,7.3839192
1,159.3,185.5,00:00:51.8,00:02:40.3,3.12,00:02:20.1,3.57,21.5,18,8.7,9.2,138,---,---,---,---,---,---,---,---,---,46.9662857,7.3840290
1,167.9,195.7,00:00:54.6,00:02:43.4,3.06,00:02:17.4,3.64,21.5,19,8.6,10.1,139,---,---,---,---,---,---,---,---,---,46.9663034,7.3841397
