


Per-Stroke Data:

Interval,Distance (GPS),Distance (IMP),Elapsed Time,Split (GPS),Speed (GPS),Split (IMP),Speed (IMP),Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Heart Rate,Power,Catch,Slip,Finish,Wash,Force Avg,Work,Force Max,Max Force Angle,GPS Lat.,GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,4.2,3.4,00:00:01.2,00:02:08.5,3.89,00:02:30.6,3.32,19.5,1,4.2,3.4,118,---,---,---,---,---,---,---,---,---,46.9666864,7.3889552
1,15.6,13.3,00:00:04.2,00:02:09.5,3.86,00:02:32.9,3.27,19.5,2,11.4,10.0,119,---,---,---,---,---,---,---,---,---,46.9666800,7.3888059
1,26.4,22.7,00:00:07.0,00:02:10.9,3.82,00:02:31.5,3.30,21.0,3,10.8,9.4,121,---,---,---,---,---,---,---,---,---,46.9666735,7.3886635
1,38.1,32.6,00:00:10.0,00:02:08.9,3.88,00:02:30.6,3.32,20.0,4,11.7,9.9,122,---,---,---,---,---,---,---,---,---,46.9666676,7.3885097
1,49.8,42.7,00:00:13.0,00:02:06.6,3.95,00:02:28.8,3.36,19.5,5,11.6,10.1,125,---,---,---,---,---,---,---,---,---,46.9666620,7.3883569
1,61.5,52.9,00:00:16.0,00:02:06.9,3.94,00:02:28.8,3.36,20.0,6,11.8,10.2,126,---,---,---,---,---,---,---,---,---,46.9666568,7.3882022
1,73.6,63.3,00:00:19.2,00:02:08.2,3.90,00:02:28.8,3.36,19.5,7,12.1,10.5,127,---,---,---,---,---,---,---,---,---,46.9666532,7.3880428
1,84.6,72.8,00:00:22.0,00:02:09.5,3.86,00:02:32.0,3.29,20.5,8,10.9,9.4,129,---,---,---,---,---,---,---,---,---,46.9666495,7.3878990
1,95.9,82.6,00:00:25.0,00:02:09.5,3.86,00:02:31.5,3.30,20.5,9,11.4,9.8,130,---,---,---,---,---,---,---,---,---,46.9666447,7.3877493
1,107.7,92.6,00:00:28.0,00:02:08.2,3.90,00:02:30.6,3.32,19.5,10,11.7,10.0,131,---,---,---,---,---,---,---,---,---,46.9666393,7.3875951
1,120.0,103.4,00:00:31.2,00:02:07.9,3.91,00:02:27.9,3.38,19.0,11,12.4,10.8,131,---,---,---,---,---,---,---,---,---,46.9666331,7.3874328
1,131.7,113.5,00:00:34.2,00:02:08.9,3.88,00:02:28.8,3.36,19.5,12,11.7,10.1,132,---,---,---,---,---,---,---,---,---,46.9666296,7.3872786
1,144.1,124.0,00:00:37.4,00:02:09.5,3.86,00:02:32.9,3.27,19.0,13,12.3,10.5,133,---,---,---,---,---,---,---,---,---,46.9666270,7.3871163
1,156.2,134.5,00:00:40.6,00:02:09.9,3.85,00:02:30.6,3.32,18.5,14,12.1,10.5,134,---,---,---,---,---,---,---,---,---,46.9666238,7.3869567
1,168.0,144.8,00:00:43.6,00:02:09.9,3.85,00:02:28.4,3.37,19.5,15,11.8,10.3,135,---,---,---,---,---,---,---,---,---,46.9666208,7.3868009
1,180.2,155.6,00:00:46.8,00:02:09.2,3.87,00:02:26.2,3.42,20.0,16,12.2,10.8,135,---,---,---,---,---,---,---,---,---,46.9666153,7.3866405
1,191.7,165.7,00:00:49.8,00:02:09.5,3.86,00:02:29.3,3.35,19.5,17,11.5,10.1,136,---,---,---,---,---,---,---,---,---,46.9666083,7.3864903
1,203.1,175.8,00:00:52.8,00:02:10.5,3.83,00:02:30.1,3.33,20.5,18,11.4,10.1,137,---,---,---,---,---,---,---,---,---,46.9666007,7.3863402
1,214.5,185.6,00:00:55.8,00:02:10.9,3.82,00:02:32.0,3.29,19.5,19,11.4,9.8,137,---,---,---,---,---,---,---,---,---,46.9665924,7.3861911
1,226.2,195.6,00:00:58.8,00:02:09.9,3.85,00:02:30.6,3.32,19.5,20,11.7,10.0,138,---,---,---,---,---,---,---,---,---,46.9665848,7.3860376
