


Per-Stroke Data:

Interval,Distance (GPS),Distance (IMP),Elapsed Time,Split (GPS),Speed (GPS),Split (IMP),Speed (IMP),Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Heart Rate,Power,Catch,Slip,Finish,Wash,Force Avg,Work,Force Max,Max Force Angle,GPS Lat.,GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,8.6,7.0,00:00:02.0,00:01:59.3,4.19,00:02:20.1,3.57,22.5,1,8.6,7.0,126,---,---,---,---,---,---,---,---,---,46.9659154,7.3815326
1,21.3,17.8,00:00:05.0,00:01:58.8,4.21,00:02:18.1,3.62,21.0,2,12.7,10.8,127,---,---,---,---,---,---,---,---,---,46.9658547,7.3813910
1,32.5,27.4,00:00:07.7,00:01:57.9,4.24,00:02:19.7,3.58,21.0,3,11.2,9.6,129,---,---,---,---,---,---,---,---,---,46.9657992,7.3812680
1,44.9,38.1,00:00:10.7,00:01:57.6,4.25,00:02:20.4,3.56,20.5,4,12.5,10.7,131,---,---,---,---,---,---,---,---,---,46.9657358,7.3811329
1,55.8,47.9,00:00:13.5,00:01:58.5,4.22,00:02:20.8,3.55,22.5,5,10.8,9.9,132,---,---,---,---,---,---,---,---,---,46.9656772,7.3810189
1,68.0,58.5,00:00:16.5,00:01:59.3,4.19,00:02:20.4,3.56,20.5,6,12.3,10.6,133,---,---,---,---,---,---,---,---,---,46.9656090,7.3808924
1,79.8,67.8,00:00:19.0,00:01:59.6,4.18,00:02:21.2,3.54,21.5,7,11.8,9.3,134,---,---,---,---,---,---,---,---,---,46.9655389,7.3807767
1,92.3,78.4,00:00:22.0,00:02:00.2,4.16,00:02:19.7,3.58,20.0,8,12.6,10.7,135,---,---,---,---,---,---,---,---,---,46.9654603,7.3806578
1,103.9,88.5,00:00:24.8,00:02:01.4,4.12,00:02:20.4,3.56,21.5,9,11.6,10.0,135,---,---,---,---,---,---,---,---,---,46.9653883,7.3805482
1,115.2,98.4,00:00:27.6,00:02:03.2,4.06,00:02:20.1,3.57,21.0,10,11.3,9.9,139,---,---,---,---,---,---,---,---,---,46.9653139,7.3804479
1,127.5,109.3,00:00:30.6,00:02:03.2,4.06,00:02:18.9,3.60,20.5,11,12.4,10.8,140,---,---,---,---,---,---,---,---,---,46.9652342,7.3803339
1,138.9,119.2,00:00:33.4,00:02:02.5,4.08,00:02:20.1,3.57,21.0,12,11.4,9.9,142,---,---,---,---,---,---,---,---,---,46.9651561,7.3802374
1,150.4,129.4,00:00:36.2,00:02:02.5,4.08,00:02:18.9,3.60,20.5,13,11.5,10.2,143,---,---,---,---,---,---,---,---,---,46.9650742,7.3801455
1,162.2,139.4,00:00:39.0,00:02:02.0,4.10,00:02:20.4,3.56,21.0,14,11.8,10.0,144,---,---,---,---,---,---,---,---,---,46.9649887,7.3800532
1,174.4,150.0,00:00:42.0,00:02:01.4,4.12,00:02:20.8,3.55,21.0,15,12.2,10.6,144,---,---,---,---,---,---,---,---,---,46.9648981,7.3799624
1,187.6,161.2,00:00:45.2,00:02:01.1,4.13,00:02:21.6,3.53,19.0,16,13.1,11.3,144,---,---,---,---,---,---,---,---,---,46.9647973,7.3798725
1,200.0,171.5,00:00:48.2,00:02:02.2,4.09,00:02:26.2,3.42,19.0,17,12.5,10.3,145,---,---,---,---,---,---,---,---,---,46.9646992,7.3797938
1,212.4,182.1,00:00:51.2,00:02:02.0,4.10,00:02:22.4,3.51,21.0,18,12.4,10.6,145,---,---,---,---,---,---,---,---,---,46.9645998,7.3797203
1,224.8,192.9,00:00:54.2,00:01:59.9,4.17,00:02:18.5,3.61,19.5,19,12.3,10.8,145,---,---,---,---,---,---,---,---,---,46.9645001,7.3796492
