


Per-Stroke Data:

Interval,Distance (GPS),Distance (IMP),Elapsed Time,Split (GPS),Speed (GPS),Split (IMP),Speed (IMP),Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Heart Rate,Power,Catch,Slip,Finish,Wash,Force Avg,Work,Force Max,Max Force Angle,GPS Lat.,GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,8.1,9.4,00:00:02.9,00:03:13.1,2.59,00:02:35.8,3.21,20.0,1,8.1,9.4,117,---,---,---,---,---,---,---,---,---,46.9656585,7.3811895
1,16.3,19.0,00:00:05.9,00:03:10.8,2.62,00:02:34.3,3.24,21.0,2,8.2,9.6,118,---,---,---,---,---,---,---,---,---,46.9656898,7.3812869
1,24.8,28.5,00:00:08.9,00:03:10.1,2.63,00:02:37.7,3.17,19.5,3,8.5,9.5,119,---,---,---,---,---,---,---,---,---,46.9657226,7.3813880
1,32.9,37.8,00:00:11.9,00:03:08.7,2.65,00:02:40.3,3.12,19.5,4,8.2,9.3,121,---,---,---,---,---,---,---,---,---,46.9657561,7.3814836
1,41.2,47.5,00:00:14.9,00:03:08.7,2.65,00:02:38.2,3.16,20.0,5,8.2,9.6,119,---,---,---,---,---,---,---,---,---,46.9657888,7.3815808
1,49.3,56.9,00:00:17.9,00:03:08.7,2.65,00:02:38.2,3.16,20.5,6,8.1,9.4,121,---,---,---,---,---,---,---,---,---,46.9658204,7.3816769
1,57.2,66.4,00:00:20.9,00:03:09.4,2.64,00:02:37.2,3.18,20.0,7,8.0,9.5,122,---,---,---,---,---,---,---,---,---,46.9658514,7.3817715
1,65.3,75.8,00:00:23.9,00:03:10.1,2.63,00:02:40.8,3.11,20.0,8,8.0,9.3,123,---,---,---,---,---,---,---,---,---,46.9658811,7.3818681
1,73.0,85.1,00:00:26.9,00:03:13.1,2.59,00:02:40.8,3.11,20.0,9,7.7,9.3,123,---,---,---,---,---,---,---,---,---,46.9659071,7.3819626
1,80.9,94.6,00:00:29.9,00:03:16.1,2.55,00:02:37.7,3.17,19.5,10,7.9,9.6,124,---,---,---,---,---,---,---,---,---,46.9659321,7.3820597
1,88.9,104.2,00:00:32.9,00:03:13.8,2.58,00:02:37.7,3.17,20.0,11,8.0,9.5,125,---,---,---,---,---,---,---,---,---,46.9659548,7.3821600
1,96.8,113.8,00:00:35.9,00:03:10.8,2.62,00:02:38.2,3.16,20.0,12,7.9,9.6,124,---,---,---,---,---,---,---,---,---,46.9659744,7.3822598
1,104.6,123.2,00:00:38.9,00:03:12.3,2.60,00:02:38.7,3.15,19.5,13,7.8,9.4,125,---,---,---,---,---,---,---,---,---,46.9659933,7.3823590
1,112.5,132.7,00:00:41.9,00:03:12.3,2.60,00:02:38.7,3.15,20.5,14,7.8,9.5,126,---,---,---,---,---,---,---,---,---,46.9660117,7.3824586
1,120.3,142.2,00:00:44.9,00:03:10.8,2.62,00:02:36.7,3.19,20.0,15,7.8,9.5,125,---,---,---,---,---,---,---,---,---,46.9660314,7.3825576
1,128.1,151.8,00:00:47.9,00:03:10.8,2.62,00:02:37.7,3.17,19.0,16,7.8,9.6,125,---,---,---,---,---,---,---,---,---,46.9660513,7.3826561
1,136.1,161.5,00:00:51.0,00:03:13.8,2.58,00:02:42.3,3.08,19.0,17,8.0,9.7,125,---,---,---,---,---,---,---,---,---,46.9660698,7.3827580
1,144.2,170.9,00:00:54.1,00:03:15.3,2.56,00:02:41.3,3.10,19.0,18,8.0,9.5,125,---,---,---,---,---,---,---,---,---,46.9660867,7.3828606
1,152.4,180.8,00:00:57.3,00:03:12.3,2.60,00:02:41.3,3.10,19.0,19,8.3,9.9,125,---,---,---,---,---,---,---,---,---,46.9661030,7.3829666
1,160.6,190.6,00:01:00.5,00:03:10.1,2.63,00:02:43.4,3.06,19.5,20,8.2,9.7,125,---,---,---,---,---,---,---,---,---,46.9661186,7.3830724
1,167.9,199.1,00:01:03.3,00:03:13.1,2.59,00:02:44.5,3.04,20.0,21,7.3,8.6,125,---,---,---,---,---,---,---,---,---,46.9661332,7.3831662
