


Per-Stroke Data:

Interval,Distance (GPS),Distance (IMP),Elapsed Time,Split (GPS),Speed (GPS),Split (IMP),Speed (IMP),Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Heart Rate,Power,Catch,Slip,Finish,Wash,Force Avg,Work,Force Max,Max Force Angle,GPS Lat.,GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,7.5,6.0,00:00:01.8,00:01:57.9,4.24,00:02:17.0,3.65,20.0,1,7.5,6.0,125,---,---,---,---,---,---,---,---,---,46.9637978,7.3791988
1,20.0,16.9,00:00:04.8,00:01:59.6,4.18,00:02:18.5,3.61,20.0,2,12.5,10.8,126,---,---,---,---,---,---,---,---,---,46.9636888,7.3791586
1,31.8,26.9,00:00:07.6,00:02:01.4,4.12,00:02:19.3,3.59,20.5,3,11.9,10.1,127,---,---,---,---,---,---,---,---,---,46.9635850,7.3791228
1,44.3,37.7,00:00:10.6,00:02:01.1,4.13,00:02:19.7,3.58,20.5,4,12.4,10.8,127,---,---,---,---,---,---,---,---,---,46.9634762,7.3790853
1,56.0,47.9,00:00:13.4,00:02:01.4,4.12,00:02:18.5,3.61,21.0,5,11.7,10.1,129,---,---,---,---,---,---,---,---,---,46.9633744,7.3790480
1,67.7,57.9,00:00:16.2,00:02:01.4,4.12,00:02:19.3,3.59,21.0,6,11.7,10.0,133,---,---,---,---,---,---,---,---,---,46.9632727,7.3790089
1,80.1,68.5,00:00:19.2,00:02:00.8,4.14,00:02:20.8,3.55,20.0,7,12.4,10.6,134,---,---,---,---,---,---,---,---,---,46.9631650,7.3789674
1,92.5,79.1,00:00:22.2,00:02:01.4,4.12,00:02:21.6,3.53,20.0,8,12.4,10.6,134,---,---,---,---,---,---,---,---,---,46.9630573,7.3789261
1,104.9,89.7,00:00:25.2,00:02:01.4,4.12,00:02:20.4,3.56,20.5,9,12.5,10.6,135,---,---,---,---,---,---,---,---,---,46.9629486,7.3788873
1,116.6,99.8,00:00:28.0,00:02:01.1,4.13,00:02:20.1,3.57,20.0,10,11.7,10.1,136,---,---,---,---,---,---,---,---,---,46.9628468,7.3788503
1,128.8,110.3,00:00:31.0,00:02:01.7,4.11,00:02:22.4,3.51,21.0,11,12.2,10.4,137,---,---,---,---,---,---,---,---,---,46.9627404,7.3788120
1,140.2,120.0,00:00:33.8,00:02:02.5,4.08,00:02:24.5,3.46,21.5,12,11.4,9.8,139,---,---,---,---,---,---,---,---,---,46.9626414,7.3787727
1,151.5,129.8,00:00:36.6,00:02:02.5,4.08,00:02:23.3,3.49,20.5,13,11.3,9.8,143,---,---,---,---,---,---,---,---,---,46.9625438,7.3787333
1,162.9,139.4,00:00:39.4,00:02:02.5,4.08,00:02:26.2,3.42,21.5,14,11.5,9.6,143,---,---,---,---,---,---,---,---,---,46.9624448,7.3786922
1,174.4,149.3,00:00:42.2,00:02:02.5,4.08,00:02:22.4,3.51,21.0,15,11.5,9.9,143,---,---,---,---,---,---,---,---,---,46.9623456,7.3786497
1,186.3,159.3,00:00:45.0,00:02:00.8,4.14,00:02:20.1,3.57,21.5,16,11.9,9.9,143,---,---,---,---,---,---,---,---,---,46.9622433,7.3786059
1,198.2,169.6,00:00:47.8,00:01:59.0,4.20,00:02:17.7,3.63,20.5,17,12.0,10.3,144,---,---,---,---,---,---,---,---,---,46.9621405,7.3785610
1,210.7,180.2,00:00:50.8,00:01:58.5,4.22,00:02:20.1,3.57,20.0,18,12.4,10.7,144,---,---,---,---,---,---,---,---,---,46.9620336,7.3785138
1,222.6,190.7,00:00:53.8,00:02:00.8,4.14,00:02:22.0,3.52,20.0,19,12.0,10.5,145,---,---,---,---,---,---,---,---,---,46.9619309,7.3784675
